개방자치코드,인허가일자,영업상태코드,상세영업상태,소재지,도로명,사업장명,자본금
3170000,2018-07-17,01,영업중,서울특별시 금천구 가산동 543-1번지 대성디폴리스지식산업센터 ,"서울특별시 금천구 서부샛길 606, 대성디폴리스지식산업센터 B105호 (가산동)",다물코퍼레이션,39501000
3170000,2015-05-14,01,영업중,서울특별시 금천구 가산동 481-4 벽산디지털밸리6차 ,"서울특별시 금천구 가산디지털1로 219, 벽산디지털밸리6차 804호 가62호 (가산동)",세븐코리아,10395000
3170000,2020-06-30,01,영업중,서울특별시 금천구 가산동 60-5 갑을그레이트밸리 A동 402호,"서울특별시 금천구 디지털로9길 32, 갑을그레이트밸리 A동 402호 (가산동)",스포츠브릿지,28524000
3170000,2021-09-01,01,영업중,서울특별시 금천구 가산동 151-25 101호,"서울특별시 금천구 남부순환로112길 55, 101호 (가산동)",제이션,17946000
3170000,2020-05-08,01,영업중,서울특별시 금천구 가산동 543-1 대성디폴리스지식산업센터 B동 2608호,"서울특별시 금천구 서부샛길 606, 대성디폴리스지식산업센터 B동 26층 2608호 (가산동)",(주)비조솔루션,32591000
3170000,2023-03-14,01,영업중,서울특별시 금천구 가산동 60-18 한신IT 타워2차 ,"서울특별시 금천구 디지털로9길 47, 한신IT 타워2차 205-에이37호 (가산동)",낭만클럽여행사,29910000
3170000,1997-03-25,01,영업중,서울특별시 금천구 독산동 151-12 가산금풍타운 ,"서울특별시 금천구 가산로 54, 가산금풍타운 101호 (독산동)",(주)경천항공여행사,16350000
3170000,2012-02-07,01,영업중,서울특별시 금천구 가산동 345-13번지 파트너스타워1차 201호,"서울특별시 금천구 가산디지털1로 83, 201호 (가산동, 파트너스타워1차)",(주)이인씨앤아이,41194000
3170000,2014-05-26,01,영업중,서울특별시 금천구 시흥동 940-2번지 2층 ,"서울특별시 금천구 시흥대로 106, 2층 (시흥동)",동명여행사,18932000
3170000,2010-04-14,01,영업중,서울특별시 금천구 가산동 426-5번지 월드메르디앙2차 1010동 196호,"서울특별시 금천구 가산디지털2로 123, 1010층 196호 (가산동, 월드메르디앙2차)",(주)티에프케이,5229000
3170000,2015-01-12,01,영업중,서울특별시 금천구 가산동 543-1번지 ,"서울특별시 금천구 서부샛길 606, a동 2511-2호 (가산동, 대성플리스지식센터)",(주)모바일코리아,17414000
3170000,2007-06-01,01,영업중,서울특별시 금천구 시흥동 992-47번지 홈플러스 시흥점 지하1층 ,"서울특별시 금천구 시흥대로 201 (시흥동,홈플러스 시흥점 지하1층)",모두투어 홈플러스 시흥점,41480000
3170000,2008-04-25,01,영업중,서울특별시 금천구 독산동 192-1번지 ,서울특별시 금천구 독산로 256  (독산동),(주)진유항공여행사,9235000
3170000,2010-03-16,01,영업중,서울특별시 금천구 가산동 월드메르디앙1차 1414호,"서울특별시 금천구 벚꽃로 254, 1414호 (가산동, 월드메르디앙1차)",아이빛연구소(주),34591000
3170000,2010-03-16,01,영업중,서울특별시 금천구 가산동 월드메르디앙1차 1414호,"서울특별시 금천구 벚꽃로 254, 1414호 (가산동, 월드메르디앙1차)",아이빛연구소(주),34591000
3170000,2009-11-24,01,영업중,서울특별시 금천구 가산동 254번지 ,"서울특별시 금천구 벚꽃로 254 (가산동, 월드메르디앙1차)",(주)익사이팅월드커뮤니케이션,42428000
3170000,2010-09-07,01,영업중,서울특별시 금천구 가산동 60-24번지 월드메르디앙벤처센타1차 1406호,"서울특별시 금천구 벚꽃로 254, 1406호 (가산동,월드메르디앙벤처센타1차)",(주)씨티커뮤니케이션 코리아,12179000
3170000,2016-04-05,01,영업중,서울특별시 금천구 독산동 143-1번지 ,"서울특별시 금천구 남부순환로 1314, 526호 (독산동)",좋은 스테이,20990000
3170000,2023-09-08,01,영업중,서울특별시 금천구 시흥동 산 139-2 ,"서울특별시 금천구 독산로50길 23, 103호 (시흥동)",그리고이야기,22316000
3170000,2019-05-27,01,영업중,서울특별시 금천구 가산동 550-1 IT캐슬 2동 1107호,"서울특별시 금천구 가산디지털2로 98, IT캐슬 2동 11층 1107호 (가산동)",(주)인한투어,7031000
3170000,2019-04-19,01,영업중,서울특별시 금천구 가산동 60-5번지 갑을그레이트밸리 B동 ,"서울특별시 금천구 디지털로9길 32, 갑을그레이트밸리 B동 17층 (가산동)",(주)고려아카데미컨설팅,3171000
3170000,2019-06-10,01,영업중,서울특별시 금천구 가산동 459-23번지 에이스 비즈포레 지식산업센터 524호,"서울특별시 금천구 가산디지털2로 173, 에이스 비즈포레 지식산업센터 5층 524호 (가산동)",허니투어주식회사,15119000
3170000,2019-07-17,01,영업중,서울특별시 금천구 독산동 1007-10번지 아진금형(주) 202호,"서울특별시 금천구 범안로16길 29, 아진금형(주) 202호 (독산동)",팔레트립,32826000
3170000,2019-07-15,01,영업중,서울특별시 금천구 가산동 371-41번지 가산 에스케이 브이원 센터 1613호,"서울특별시 금천구 가산디지털1로 171, 가산 에스케이 브이원 센터 16층 1613호 (가산동)",(주)코리아에프앤티,12544000
3170000,2019-12-05,01,영업중,서울특별시 금천구 가산동 691번지 대륭테크노타운 20차 2026호,"서울특별시 금천구 가산디지털1로 5, 대륭테크노타운 20차 20층 2026-6호 (가산동)",(주)위드교육,5596000
3170000,2017-03-21,01,영업중,서울특별시 금천구 가산동 459-29 에이스 K1타워 1019호,"서울특별시 금천구 가산디지털2로 166, 에이스 K1타워 1019호 (가산동)",주식회사 스마트아이지,33665000
3170000,2020-02-10,01,영업중,서울특별시 금천구 가산동 543-1 대성디폴리스지식산업센터 B동 2101호,"서울특별시 금천구 서부샛길 606, 대성디폴리스지식산업센터 B동 21층 2101~2102호 (가산동)",고쇼투어,6762000
3170000,2020-03-11,01,영업중,서울특별시 금천구 가산동 60-48번지 802호,"서울특별시 금천구 디지털로9길 41, IT해링턴타워 8층 802호 (가산동)",투케이엠컴퍼니,3723000
3170000,2019-04-26,01,영업중,서울특별시 금천구 가산동 371-41 가산 에스케이 브이원 센터 ,"서울특별시 금천구 가산디지털1로 171, 가산 에스케이 브이원 센터 303-385호 (가산동)",주식회사 톡톡투어,40808000
3180000,2014-01-27,01,영업중,서울특별시 영등포구 양평동4가 207 4층 ,"서울특별시 영등포구 선유로53길 34-9, 4층 (양평동4가)",(주)씨더블유씨,25920000
3180000,2020-01-09,01,영업중,서울특별시 영등포구 영등포동6가 10 ,"서울특별시 영등포구 영중로 65, 영원빌딩 301호-343호 (영등포동6가)",바이크앤트래블(Bike&Travel),15279000
3180000,2019-05-20,01,영업중,서울특별시 영등포구 여의도동 36-2 919호,"서울특별시 영등포구 국제금융로6길 33, 919호 A399호 (여의도동)",에이치디서비스,31956000
3180000,2021-12-30,01,영업중,서울특별시 영등포구 당산동6가 314 당일빌딩 ,"서울특별시 영등포구 당산로47길 8, 당일빌딩 5층 제1호 (당산동6가)",주식회사 영일레븐,7396000
3180000,2007-04-09,01,영업중,서울특별시 영등포구 문래동5가 2번지 ,"서울특별시 영등포구 선유로 27, 202호 (문래동5가, 대륭오피스텔)",(주)조은넥스트투어,14245000
3180000,2007-08-07,01,영업중,서울특별시 영등포구 여의도동 45-15 서린빌딩 805호 ,"서울특별시 영등포구 여의대방로65길 17 (여의도동, 서린빌딩)",샬레코리아(주),29542000
3180000,2000-07-18,01,영업중,서울특별시 영등포구 당산동2가 30-2번지 영등포유통상가 412-1 ,"서울특별시 영등포구 영등포로 109 (당산동2가, 영등포유통상가)",(주)인화월드트래블,34762000
3180000,2000-12-29,01,영업중,서울특별시 영등포구 신길동 883 (304호) ,서울특별시 영등포구 여의대방로43길 11-1 (신길동),(주)두리여행사,28997000
3180000,2007-04-23,01,영업중,서울특별시 영등포구 여의도동 44-35 ,"서울특별시 영등포구 여의대방로 379, 613호 (여의도동, 제일빌딩)",한국문화관광콘텐츠개발 주식회사,43596000
3180000,2016-11-11,01,영업중,서울특별시 영등포구 여의도동 45-3번지 ,"서울특별시 영등포구 국제금융로8길 27-8, 4층 (여의도동, 엔에이치농협캐피탈빌딩)",디엘캠퍼스 주식회사,2188000
3180000,2012-06-04,01,영업중,서울특별시 영등포구 양평동5가 39번지 우림라이온스벨리1차 에이동 607호,"서울특별시 영등포구 양평로 149, 에이동 607호 (양평동5가, 우림라이온스벨리1차)",주식회사 레저스테이션,33358000
3180000,2012-07-26,01,영업중,서울특별시 영등포구 당산동1가 273 ,"서울특별시 영등포구 양산로 132, 지하층 (당산동1가)",HK컴퍼니,42079000
3180000,2015-07-03,01,영업중,서울특별시 영등포구 영등포동4가 146-1번지 4층호,"서울특별시 영등포구 영등포로 196, 4층 (영등포동4가)",(주)상상비즈온,21681000
3180000,2015-02-25,01,영업중,서울특별시 영등포구 문래동3가 55-20 B303호,"서울특별시 영등포구 경인로 775, B303호 (문래동3가, 에이스하이테크시티)",주식회사 이패스투어,28399000
3180000,2017-12-01,01,영업중,서울특별시 영등포구 영등포동5가 34-1번지 영성빌딩 401호,"서울특별시 영등포구 영중로 58, 401호 (영등포동5가)",엘투어,23829000
3180000,2018-07-06,01,영업중,서울특별시 영등포구 당산동2가 100번지 삼광빌딩 ,"서울특별시 영등포구 영등포로19길 13, 삼광빌딩 3층 (당산동2가)",나엘투어,31910000
3180000,1996-08-02,01,영업중,서울특별시 영등포구 여의도동 61-4번지 라이프콤비빌딩 510호 ,"서울특별시 영등포구 63로 32, 510호 (여의도동, 콤비빌딩)",(주)청송항공여행사,42919000
3180000,2002-06-11,01,영업중,서울특별시 영등포구 양평동2가 38-1 상가동 401호,"서울특별시 영등포구 영등포로3길 7, 상가동 401호 (양평동2가, 양평동삼성아파트)",수도관광(주),10445000
3180000,2014-07-08,01,영업중,서울특별시 영등포구 영등포동6가 68-4번지 ,"서울특별시 영등포구 영신로38길 17 (영등포동6가, 재훈빌딩)",(주)유니온앤홀딩스,15477000
3180000,2014-11-28,01,영업중,서울특별시 영등포구 영등포동3가 8-1번지 ,"서울특별시 영등포구 영중로8길 6, 3층 307호 (영등포동3가, 구성남빌딩)",(주)영등포하나여행사,24175000
3180000,2015-02-02,01,영업중,서울특별시 영등포구 문래동3가 55-4 ,"서울특별시 영등포구 문래로26길 6, 102동 2601호 (문래동3가, 문래동메가트리움)",주식회사핀란디아힐링투어,3221000
3180000,2011-07-27,01,영업중,서울특별시 영등포구 양평동4가 80번지 ,"서울특별시 영등포구 선유로49길 23 (양평동4가, 선유도역2차 아이에스비즈타워)",(주)인포마스터,30316000
3180000,2006-06-23,01,영업중,서울특별시 영등포구 여의도동 43-3 홍우빌딩 508c ,"서울특별시 영등포구 국제금융로 78 (여의도동, 홍우빌딩 508c)",(주)남해안투어,15713000
3180000,2013-07-09,01,영업중,서울특별시 영등포구 영등포동 618-215 ,"서울특별시 영등포구 영신로19길 12-2, 302호 (영등포동)",레일투어(주),26078000
3180000,2011-09-26,01,영업중,서울특별시 영등포구 당산동5가 33-9번지 유경빌딩 342호,"서울특별시 영등포구 양평로 61 (당산동5가, 유경빌딩)",(주)엠씨투어,22053000
3180000,2013-10-04,01,영업중,서울특별시 영등포구 대림동 706-17번지 664호,"서울특별시 영등포구 도림로 140, 664호 (대림동, 대림빌딩)",한국미모문화교류(주),1517000
3180000,2012-04-09,01,영업중,서울특별시 영등포구 대림동 689-4번지 ,서울특별시 영등포구 대림로 194 (대림동),태완여행사,4924000
3180000,2013-11-05,01,영업중,서울특별시 영등포구 여의도동 14-32번지 ,"서울특별시 영등포구 국회대로68길 23, 1033호 (여의도동, 정원빌딩)",팡팡투어,16176000
3180000,2002-11-14,01,영업중,서울특별시 영등포구 문래동3가 55-3번지 홈플러스 1층 ,"서울특별시 영등포구 당산로 42 (문래동3가, 홈플러스)",주식회사 홈투어,13229000
3180000,2012-02-14,01,영업중,서울특별시 영등포구 여의도동 28-1번지 ,"서울특별시 영등포구 여의대로 24, 43층 (여의도동, 전경련회관)",더블루힐투어(주),5098000
3180000,2015-05-26,01,영업중,서울특별시 영등포구 당산동4가 86-1 ,"서울특별시 영등포구 당산로41길 11, E동 1302호 (당산동4가, SK V1센터)",(주)아로정보기술,23970000
3180000,2015-05-26,01,영업중,서울특별시 영등포구 당산동 121-72번지 ,"서울특별시 영등포구 버드나루로 121, 405호 (당산동, 진양빌딩)",(주)미란다여행사,30318000
3180000,2012-02-29,01,영업중,서울특별시 영등포구 영등포동5가 81-1 대경오피스텔 242호,"서울특별시 영등포구 영중로24길 10, 242호 (영등포동5가, 대경오피스텔)",체험플러스,40095000
3180000,2006-05-02,01,영업중,서울특별시 영등포구 여의도동 43-3 홍우빌딩508c ,"서울특별시 영등포구 국제금융로 78 (여의도동, 홍우빌딩508c)",(주)동남티엔에스,15359000
3180000,1994-07-23,01,영업중,서울특별시 영등포구 여의도동 47 여의도자이 ,"서울특별시 영등포구 여의동로3길 10, 501동 305호 (여의도동, 여의도자이)",(주)한인여행사,23826000
3180000,2006-03-03,01,영업중,서울특별시 영등포구 당산동6가 323번지 칼라오피스텔 8층1호 ,서울특별시 영등포구 당산로47길 20 (당산동6가),(주)유미여행사,33506000
3180000,2009-07-02,01,영업중,서울특별시 영등포구 영등포동2가 94-119번지 ,"서울특별시 영등포구 버드나루로 50, 3층 309호 (영등포동2가, 리버타워오피스텔)",(주)투어맘,9358000
3180000,2004-01-13,01,영업중,서울특별시 영등포구 여의도동 60 63시티 별관1층 ,"서울특별시 영등포구 63로 50 (여의도동, 63한화생명빌딩)",(주)아침,6266000
3180000,2004-03-09,01,영업중,서울특별시 영등포구 양평동4가 158번지 ,서울특별시 영등포구 선유로 270 (양평동4가),(주)레임,41026000
3180000,2009-10-29,01,영업중,서울특별시 영등포구 당산동3가 385-1번지 민원여권과내 ,"서울특별시 영등포구 당산로 123 (당산동3가, 민원여권과내)",(주)하나관광,11868000
3180000,2007-12-18,01,영업중,서울특별시 영등포구 영등포동1가 80번지 민경빌딩 B동 2층 ,서울특별시 영등포구 경인로114가길 2-1 (영등포동1가),(주)생활문화유통민,12207000
3180000,2007-08-13,04,등록취소,서울특별시 영등포구 여의도동 12-1번지 삼도빌딩 1107호 ,"서울특별시 영등포구 은행로 58 (여의도동,삼도빌딩 1107호)",(주)기협여행사,20528000
3180000,2000-04-11,04,등록취소,서울특별시 영등포구 여의도동 17-16번지 대성빌딩601호 ,"서울특별시 영등포구 국회대로62길 11 (여의도동,대성빌딩601호)",(주)인조이,19169000
3180000,2007-09-21,04,등록취소,서울특별시 영등포구 여의도동 11-11번지 한서오피스텔 1106호 ,"서울특별시 영등포구 여의서로 43 (여의도동,한서오피스텔 1106호)",(주)유엔아이투어,42419000
3180000,2008-02-11,04,등록취소,서울특별시 영등포구 영등포동3가 7번지 아자쇼핑몰빌딩 1001호 ,"서울특별시 영등포구 영중로 28 (영등포동3가,아자쇼핑몰빌딩 1001호)",(주)제이제이드림피아,16226000
3180000,2014-08-05,04,등록취소,서울특별시 영등포구 여의도동 44-24번지 ,"서울특별시 영등포구 여의대방로65길 20, 306호 (여의도동, 호성빌딩)",원씨에스,20123000
3180000,2006-04-25,04,등록취소,서울특별시 영등포구 여의도동 13번지 진미파라곤 227 ,"서울특별시 영등포구 국회대로 800 (여의도동,진미파라곤 227)",(주)미래아이앤티,39126000
3180000,2004-10-01,04,등록취소,서울특별시 영등포구 여의도동 36-2번지 맨하탄빌딩 906호 ,"서울특별시 영등포구 국제금융로6길 33 (여의도동,맨하탄빌딩 906호)",(주)좋은이웃여행,2600000
3180000,2010-10-21,04,등록취소,서울특별시 영등포구 문래동5가 4-1번지 KT&G 빌딩6층 ,"서울특별시 영등포구 선유로 11 (문래동5가,KT&G 빌딩6층)",(주)프리윙,35586000
3180000,2008-09-02,04,등록취소,서울특별시 영등포구 영등포동3가 11-6번지 3층 ,"서울특별시 영등포구 경인로 863 (영등포동3가,3층)",(주)개그여행사,41758000
3180000,2011-08-16,04,등록취소,서울특별시 영등포구 당산동5가 11-30번지 성원빌딩 ,"서울특별시 영등포구 양평로 5, 성원빌딩 4층 (당산동5가)",(주)씨지투어,26833000
3180000,2007-06-04,03,폐업,서울특별시 영등포구 여의도동 30-3 여의상가 1층 15호 ,"서울특별시 영등포구 국제금융로7길 15, 1층 15호 (여의도동, 여의상가)",(주)올티지여행사,43619000
3180000,2007-06-27,03,폐업,서울특별시 영등포구 여의도동 13-16번지 여의도플렉시움1301 ,"서울특별시 영등포구 국회대로72길 5 (여의도동,여의도플렉시움1301)",(주)아태나,14915000
3180000,2007-08-16,03,폐업,서울특별시 영등포구 대림동 718번지 원빌딩 3층 302호 ,"서울특별시 영등포구 대림로27나길 8  (대림동,원빌딩 3층 302호)",굿모닝여행사,6127000
3180000,2007-09-04,03,폐업,서울특별시 영등포구 영등포동7가 94-14번지 우성빌딩 7층 ,"서울특별시 영등포구 버드나루로 73  (영등포동7가,우성빌딩 7층)",레인보우투어,40323000
3180000,2001-03-29,03,폐업,서울특별시 영등포구 영등포동4가 146-1 영인빌딩 4층 ,서울특별시 영등포구 영등포로 196 (영등포동4가),(주)진항공여행사,44107000
3180000,2001-04-09,03,폐업,서울특별시 영등포구 여의도동 26-4번지 교보증권빌딩 아케이드 내 ,"서울특별시 영등포구 의사당대로 97  (여의도동,교보증권빌딩 아케이드 내)",(주)한빛관광,14747000
3180000,1996-01-31,03,폐업,서울특별시 영등포구 영등포동5가 20-62번지 ,서울특별시 영등포구 영등포로 219  (영등포동5가),합자회사 동신항공투어,2289000
3180000,1997-01-06,03,폐업,서울특별시 영등포구 여의도동 36-4번지 오륜빌딩702호 ,"서울특별시 영등포구 국제금융로8길 34  (여의도동,오륜빌딩702호)",(주)여명여행사,12981000
3180000,1997-01-09,03,폐업,서울특별시 영등포구 여의도동 36-2번지 맨하탄 1108동 ,"서울특별시 영등포구 국제금융로6길 33, 1108동 (여의도동,맨하탄)",스프링투어,10702000
3180000,1997-01-28,03,폐업,서울특별시 영등포구 여의도동 44-21번지 중앙빌딩 1 11호동 ,"서울특별시 영등포구 국제금융로8길 19, 11호동 (여의도동,중앙빌딩 1)",(주)삼희항공여행사,43465000
3180000,1999-06-08,03,폐업,서울특별시 영등포구 여의도동 17-4번지 ,서울특별시 영등포구 국회대로62길 7  (여의도동),(주) 맨하탄항공여행사,959000
3180000,1999-07-06,03,폐업,서울특별시 영등포구 영등포동5가 20-62번지 2층 ,서울특별시 영등포구 영등포로 219 (영등포동5가),(주)영등포자유여행사,43268000
3180000,1999-07-20,03,폐업,서울특별시 영등포구 여의도동 16-2번지 중소기업회관 7층 ,"서울특별시 영등포구 은행로 30  (여의도동,중소기업회관 7층)",금융여행서비스(주),9192000
3180000,1999-08-11,03,폐업,서울특별시 영등포구 대림동 714-11번지 2층 ,"서울특별시 영등포구 도림로39길 11-12 (대림동,2층)",신원여행사,25895000
3180000,1999-08-11,03,폐업,서울특별시 영등포구 여의도동 13-25 정우빌딩 212호,"서울특별시 영등포구 은행로 29, 212호 (여의도동, 정우빌딩)",(주)걸리버세계여행,3374000
3180000,1999-11-12,03,폐업,서울특별시 영등포구 여의도동 24-1번지 율촌빌딩12층 ,"서울특별시 영등포구 국제금융로 20  (여의도동,율촌빌딩12층)",(주)투어시티,24803000
3180000,1999-12-02,03,폐업,서울특별시 영등포구 대림동 993-58번지 (2층) ,"서울특별시 영등포구 시흥대로 605-1  (대림동,(2층))",(주)천지관광,25355000
3180000,2000-05-23,03,폐업,서울특별시 영등포구 여의도동 17-16번지 대성빌딩 704 ,"서울특별시 영등포구 국회대로62길 11  (여의도동,대성빌딩 704)",(주)조선투어랜트,6767000
3180000,1994-08-12,03,폐업,서울특별시 영등포구 영등포동6가 77-8번지 3층 ,"서울특별시 영등포구 영등포로 189-1  (영등포동6가,3층)",(주)미도관광여행사,34222000
3180000,1994-12-15,03,폐업,서울특별시 영등포구 양평동4가 34-9번지 ,서울특별시 영등포구 선유로47길 6  (양평동4가),(주)다운관광여행사,27658000
3180000,2007-09-14,03,폐업,서울특별시 영등포구 당산동5가 33-1 당산역 한강포스빌 ,"서울특별시 영등포구 양평로 67, 당산역 한강포스빌 411호 (당산동5가)",(주)아시아스카이클럽,38150000
3180000,2007-10-05,03,폐업,서울특별시 영등포구 양평동4가 66-3번지 동진빌딩 5층 ,"서울특별시 영등포구 양평로 95-1  (양평동4가,동진빌딩 5층)",(주)오이엑스코리아,33612000
3180000,2007-11-06,03,폐업,서울특별시 영등포구 당산동3가 290번지 송암빌딩 4층 ,"서울특별시 영등포구 당산로28길 4  (당산동3가,송암빌딩 4층)",조선관광개발(주),41799000
3180000,2015-10-28,03,폐업,서울특별시 영등포구 여의도동 14-9 ,"서울특별시 영등포구 국회대로70길 15-1, 5층 587호 (여의도동, 극동브이아이피빌딩)",유드림,9141000
3180000,2016-03-21,03,폐업,서울특별시 영등포구 여의도동 61-3 ,"서울특별시 영등포구 63로 40, 420호 (여의도동, 라이프오피스텔)",주식회사 젤리투어,4147000
3180000,2014-04-07,03,폐업,서울특별시 영등포구 영등포동5가 24번지 ,"서울특별시 영등포구 영등포로37길 4, 96, 97호 (영등포동5가, 동남상가)",신세계관광여행사,11969000
3180000,2014-04-17,03,폐업,서울특별시 영등포구 당산동4가 74-2번지 ,"서울특별시 영등포구 당산로 171, 207호 (당산동4가, 금강펜테리움)",(주)오렌지투어,9422000
3180000,2012-10-05,03,폐업,서울특별시 영등포구 여의도동 14-11번지 ,"서울특별시 영등포구 국회대로70길 19, 508호 (여의도동, 대하빌딩)",(주)오투네트웍스,14708000
3180000,2014-05-02,03,폐업,서울특별시 영등포구 당산동5가 11-33번지 ,"서울특별시 영등포구 당산로 222, B119호 (당산동5가, 당산디오빌)",그린투어,26042000
3180000,2005-02-21,03,폐업,서울특별시 영등포구 여의도동 12번지 CCMM빌딩 710호 ,"서울특별시 영등포구 여의공원로 101  (여의도동,CCMM빌딩 710호)",(주)리치마크,17909000
3180000,2005-03-18,03,폐업,서울특별시 영등포구 여의도동 44-13번지 충무빌딩 407호 ,"서울특별시 영등포구 여의대방로69길 7  (여의도동,충무빌딩 407호)",(주)황소여행사,3137000
3180000,2007-07-26,03,폐업,서울특별시 영등포구 여의도동 14-21번지 엘지에클라트 1012호,"서울특별시 영등포구 국회대로 780, 1012호 (여의도동, 엘지에클라트 )",주식회사 씨앤씨프로,1057000
3180000,2012-09-28,03,폐업,서울특별시 영등포구 영등포동 592-2번지 ,서울특별시 영등포구 신길로61길 19 (영등포동),(주)루크,19724000
3180000,2014-01-15,03,폐업,서울특별시 영등포구 영등포동5가 27-5번지 ,"서울특별시 영등포구 영중로 54, 3층 (영등포동5가)",신원여행사,2238000
3180000,2014-02-10,03,폐업,서울특별시 영등포구 여의도동 13-5번지 ,"서울특별시 영등포구 국회대로76길 18, 1104호 (여의도동, 오성빌딩)",(주)뉴힐링골프클럽,43545000
3180000,2017-04-06,03,폐업,서울특별시 영등포구 신길동 215-13 2층호,"서울특별시 영등포구 도신로 181, 2층 (신길동, 성지빌딩)",(주)아주건강한속삭임,9253000
3180000,2017-04-12,03,폐업,서울특별시 영등포구 당산동5가 11-33번지 B115호,"서울특별시 영등포구 당산로 222, B1층 지하115호 (당산동5가, 당산디오빌)",(주)누리투어,41994000
3180000,2017-09-27,03,폐업,서울특별시 영등포구 영등포동 631-12번지 ,"서울특별시 영등포구 영신로19길 23, 2층 (영등포동, 반석빌딩)",다가자여행사,23325000
3180000,1994-01-08,03,폐업,서울특별시 영등포구 문래동5가 2번지 ,서울특별시 영등포구 선유로 27  (문래동5가),(주)새로나여행사,30616000
3180000,2018-02-09,03,폐업,서울특별시 영등포구 영등포동5가 20 205호,,마운틴여행사,16511000
3180000,2018-02-09,03,폐업,서울특별시 영등포구 당산동4가 32-104 탑빌딩 ,"서울특별시 영등포구 국회대로37길 11, 탑빌딩 2층 (당산동4가)",여행인생,28848000
3180000,2018-05-18,03,폐업,서울특별시 영등포구 문래동3가 55-20 에이스하이테크시티 ,"서울특별시 영등포구 경인로 775, 에이스하이테크시티 B108호 (문래동3가)",구일항공(주),25791000
3180000,2022-04-29,01,영업중,서울특별시 영등포구 신길동 734 ,"서울특별시 영등포구 가마산로 580, B2호 (신길동)",우은 컴퍼니,7036000
3180000,2006-12-26,03,폐업,서울특별시 영등포구 양평동3가 46번지 이앤씨드림타워 1311호 ,"서울특별시 영등포구 선유로 146  (양평동3가,이앤씨드림타워 1311호)",(주)티에스체험학교,42223000
3180000,2007-01-11,03,폐업,서울특별시 영등포구 여의도동 43번지 미원빌딩 1205호 ,"서울특별시 영등포구 국제금융로 70  (여의도동,미원빌딩 1205호)",(주)하우스케이프,24662000
3180000,2022-07-26,01,영업중,서울특별시 영등포구 대림동 1047-11 대길타운 ,"서울특별시 영등포구 도림천로11길 29, 대길타운 (대림동)",코리안여행사,3794000
3180000,2021-12-31,01,영업중,서울특별시 영등포구 여의도동 23-6 오투타워 ,"서울특별시 영등포구 의사당대로 83, 오투타워 8층 (여의도동)",주식회사 해피투씨유,24540000
3180000,2021-08-10,01,영업중,서울특별시 영등포구 대림동 706-1 88월드타워 ,"서울특별시 영등포구 도림로 144, 88월드타워 310호 (대림동)",서은국제여행사,19234000
3180000,2021-07-21,01,영업중,서울특별시 영등포구 양평동3가 15-1 월드메르디앙비즈센터 ,"서울특별시 영등포구 양산로 53, 월드메르디앙비즈센터 1010호 (양평동3가)",유한회사 케이티아이(KTI),33831000
3180000,2021-08-11,01,영업중,서울특별시 영등포구 당산동2가 30-2 영등포유통상가 ,"서울특별시 영등포구 영등포로 109, 영등포유통상가 2층 가열7호 (당산동2가)",여행나무,25027000
3180000,2022-12-12,01,영업중,서울특별시 영등포구 대림동 1057-7 ,서울특별시 영등포구 도림천로11길 18 (대림동),대한우리여행사,41584000
3180000,2017-09-14,01,영업중,서울특별시 영등포구 여의도동 14-32 정원빌딩 ,"서울특별시 영등포구 국회대로68길 23, 정원빌딩 6층 (여의도동)",산과바다,24726000
3180000,2020-04-14,01,영업중,서울특별시 영등포구 당산동3가 395-25 078호,"서울특별시 영등포구 국회대로28길 17, 4층 078호 (당산동3가)",(주)브라더캠프,19993000
3180000,2021-11-26,01,영업중,서울특별시 영등포구 당산동4가 32-90 202호,"서울특별시 영등포구 당산로38길 14, 202호 (당산동4가)",신세계크루즈투어,3996000
3180000,2021-08-18,01,영업중,서울특별시 영등포구 당산동1가 459 생각공장 당산 ,"서울특별시 영등포구 영등포로 150, 생각공장 당산 C동 306호 (당산동1가)",(주)팀즈코리아,37927000
3180000,2010-06-22,01,영업중,서울특별시 영등포구 양평동4가 159-1번지 4층 ,"서울특별시 영등포구 선유로 270 (양평동4가, 주유소)",주식회사 지니디에스,27656000
3180000,2010-06-28,01,영업중,서울특별시 영등포구 양평동2가 33-38번지 4층 ,서울특별시 영등포구 영등포로5길 32 (양평동2가),주식회사 글로벌에듀투어,32676000
3180000,2002-01-08,01,영업중,서울특별시 영등포구 영등포동 618-188번지 ,서울특별시 영등포구 영신로20길 6 (영등포동),(주)청송여행사,20440000
3180000,2010-12-21,01,영업중,서울특별시 영등포구 영등포동8가 80-1 드림프라자 5층 ,"서울특별시 영등포구 영중로 140 (영등포동8가, 드림프라자)",테마철도여행,18898000
3180000,2011-08-29,01,영업중,서울특별시 영등포구 여의도동 61-3번지 445호 ,"서울특별시 영등포구 63로 40, 445호 (여의도동, 라이프오피스텔)",(주)세창여행사,12179000
3180000,2011-12-20,01,영업중,서울특별시 영등포구 대림동 960-4번지 3층1호 ,"서울특별시 영등포구 시흥대로 671, 3층 1호 (대림동)",서울항공투어,27845000
3180000,2010-10-11,01,영업중,서울특별시 영등포구 당산동3가 290번지 ,서울특별시 영등포구 당산로28길 4 (당산동3가),주식회사 골드마이스투어,19799000
